svId,gpsTOW,rcvTOW,rcvTOW_sat,clkBias_ns,clkDrift_ns,t_tx,WN,geoRange,elevation,azimuth,satClockBias,relBias,rcvClockBias_m,ztd_est_m,ISB_m,pseudorange,carrierPhase,freqLabel,troposphericDelay,pwv,ztd
G18,231824.998023713,231824.999,231824.998,974659,543,231824.921226526,2386,23185355.7510668,23.7147122402216,174.592980711128,-162138.259360959,-1.03710009546506,-307896.265952762,512.194891923961,-1430.69503517459,23044932.7299161,90433265.939818,L5_Q,5333.94834105903,3618.81756429022,2151927.41597867
G18,231829.998020998,231829.999,231829.998,977374,543,231829.921212265,2386,23188817.0764572,23.6772313439,174.588043140507,-162138.245728015,-1.03984026663283,-307080.445329692,509.994629484379,-1429.99166550287,23049207.3454446,90450040.2367352,L5_Q,5331.42874875618,3611.75432149013,2147731.03086812
G18,231834.998018283,231834.999,231834.998,980089,543,231834.921198002,2386,23192279.0727094,23.6397609330085,174.583097069821,-162138.232095072,-1.04257987564873,-306272.867177691,512.403120573596,-1428.61048085799,23053485.2894973,90466827.3824738,L5_Q,5339.80929072679,3612.0760871515,2147922.19697534
G18,231839.998015568,231839.999,231839.998,982804,543,231839.921183737,2386,23195741.7371636,23.6023010117622,174.57814249096,-162138.218462128,-1.04531892103351,-305462.153048195,513.100604941894,-1429.1047380741,23057759.4490865,90483599.875548,L5_Q,5340.60118999617,3607.2507835303,2145055.40719577
G18,231849.99801014,231849.999,231849.998,988232,543,231849.921155202,2386,23202669.0600439,23.5274126550261,174.568207776299,-162138.19119624,-1.05079531499584,-303837.067631207,511.637013740371,-1425.07417214432,23066318.4884222,90517187.6727494,L5_Q,5347.25401792408,3601.01221545306,2141348.97448045
G18,231864.998001997,231864.999,231864.998,996375,543,231864.921112382,2386,23213064.989412,23.4151588974067,174.553241690649,-162138.150297409,-1.05900564174484,-302732.056690884,1484.57957272643,-764.530113154824,23079126.386814,121281627.637996,L1_C/A,6654.24478980689,4461.93303150115,2652835.7513167
G18,231939.998961279,231939.999,231939.999,37093,543,231939.921897986,2386,23265131.9512616,22.8553044213531,174.477250748332,-162137.945800528,-1.09997973657677,-290518.788297823,1490.07511384574,-795.018014361783,23143465.1076719,121619729.691448,L1_C/A,6712.89892791741,4400.21773115323,2616169.70785717
G18,231944.998958564,231944.999,231944.999,39808,543,231944.921883676,2386,23268608.0343469,22.8180657519194,174.47211563614,-162137.932167585,-1.10270660447478,-289694.356951511,1490.75815175608,-807.980663907377,23147732.8824358,121642156.561977,L1_C/A,6680.17016623076,4372.04433264675,2599431.44282049
G18,232024.998915123,232024.999,232024.999,83249,543,232024.921654444,2386,23324306.4918981,22.2236889240583,174.388767348533,-162137.714040488,-1.14625442261332,-278462.160781587,3057.26727922047,-1145.3868203831,23216504.6388297,91106550.366468,L5_Q,8521.44741834316,5441.21233368303,3234641.19097921
G18,232029.998912408,232029.999,232029.999,85964,543,232029.9216401,2386,23327792.5809419,22.1866306996472,174.383483522843,-162137.700407544,-1.14897095706155,-277653.667079949,3060.63664546431,-1146.307046181,23220803.3732813,91123423.7448766,L5_Q,8525.61004089593,5435.31967968823,3231140.27133291
G18,232034.998909692,232034.999,232034.999,88680,543,232034.921625754,2386,23331279.2347475,22.1495831265622,174.378190878573,-162137.686774601,-1.15168687044775,-276834.314301878,3055.92370636956,-1147.90347109428,23225105.8086449,91140305.6669101,L5_Q,8522.04973783571,5424.50021736661,3224712.25634381
G18,232039.998906977,232039.999,232039.999,91395,543,232039.921611407,2386,23334766.4506718,22.1125462088696,174.372889407907,-162137.673141657,-1.15440216130725,-276018.182138066,3054.55071343428,-1148.04655788179,23229408.5521095,91157189.8484007,L5_Q,8521.4560319169,5415.57468320298,3219409.45425586
G18,232044.998904261,232044.999,232044.999,94111,543,232044.921597057,2386,23338254.2260696,22.0755199506623,174.367579103039,-162137.659508714,-1.15711682817359,-275203.917371199,3055.16156489921,-1150.08449161429,23233712.3726713,91174076.7039994,L5_Q,8523.24734739005,5408.16491526768,3215007.1930401
G18,232049.998901545,232049.999,232049.999,96827,543,232049.921582705,2386,23341742.558298,22.038504356008,174.362259956168,-162137.64587577,-1.15983086958228,-274385.027721812,3052.20561727831,-1151.54880203047,23238016.9262819,91190965.6803673,L5_Q,8520.58999913198,5397.93189787387,3208927.59432846
G18,232054.998898829,232054.999,232054.999,99543,543,232054.921568351,2386,23345231.4447139,22.0014994289782,174.356931959497,-162137.632242827,-1.16254428406866,-272751.88451669,2315.73179630612,-972.660301216423,23242322.1543086,91207856.7491211,L5_Q,7703.79932424595,4872.44514440343,2896727.53969797
G18,232059.998896114,232059.999,232059.999,102258,543,232059.921553997,2386,23348720.8826753,21.9645051736354,174.351595105241,-162137.618609884,-1.16525707016893,-272147.105507574,2493.8881376117,-1004.67315334217,23246629.7629637,91224767.7501924,L5_Q,7917.20192900475,4999.56614423711,2972252.15155669
G18,232064.998893397,232064.999,232064.999,104975,543,232064.921539639,2386,23352210.8695379,21.9275215940672,174.346249385621,-162137.60497694,-1.16796922641752,-271929.336009741,3048.01269400571,-1160.09052493773,23250937.839843,91241673.3587047,L5_Q,8517.53336868616,5370.36797508562,3192551.42852887
G18,232069.99889068,232069.999,232069.999,107692,543,232069.921525278,2386,23355701.4026613,21.8905486943226,174.34089479286,-162137.591343997,-1.17068075135186,-270516.370683887,2498.88756988079,-1016.97971771744,23255242.9238007,91258568.3805212,L5_Q,7919.12979845196,4984.9013811183,2963539.58208354
G18,232074.998887964,232074.999,232074.999,110408,543,232074.921510917,2386,23359192.479405,21.8535864784537,174.335531319191,-162137.577711053,-1.17339164350931,-270290.366571598,3042.30962833438,-1174.46857685944,23259548.4023426,91275463.7042957,L5_Q,8507.53840649195,5346.99989867134,3178668.08192695
G18,232079.998885247,232079.999,232079.999,113125,543,232079.921496553,2386,23362684.0971265,21.8166349505333,174.330158956854,-162137.56407811,-1.17610190142584,-268884.105686629,2498.77671210968,-1024.860577538,23263852.1274169,91292352.2049696,L5_Q,7913.39579694538,4965.41952827303,2951965.10283657
G18,232084.99888253,232084.999,232084.999,115842,543,232084.921482188,2386,23366176.2531862,21.7796941146082,174.324777698096,-162137.550445166,-1.17881152363948,-266255.939358957,1122.05329689968,-1514.04388323328,23268156.2222263,91309242.7348255,L5_Q,6097.17914237766,3818.94156864925,2270824.27623468
G18,232089.998879814,232089.999,232089.999,118558,543,232089.921467821,2386,23369668.9449448,21.7427639747222,174.319387535166,-162137.536812223,-1.18152050868862,-265393.211418036,1081.96255667624,-1514.89727111269,23272349.7963898,161339797.974657,L1_L5,5935.34453030129,3711.54035914929,2207015.50607668
G18,232094.998877098,232094.999,232094.999,121274,543,232094.921453453,2386,23373162.169762,21.7058445349319,174.313988460325,-162137.523179279,-1.18422885511087,-264594.85642181,1093.75568904919,-1520.39788895666,23276678.4569597,161369774.124434,L1_L5,5972.4362113509,3728.76725726427,2217250.28078241
G18,232099.998874382,232099.999,232099.999,123990,543,232099.921439083,2386,23376655.9249988,21.6689357992826,174.308580465839,-162137.509546336,-1.18693656144482,-263785.739232834,1097.95244612961,-1521.30168932835,23280997.3998117,161399656.060835,L1_L5,5988.51756279808,3732.81237822251,2219653.55160857
G18,232104.998871666,232104.999,232104.999,126706,543,232104.921424712,2386,23380150.2080166,21.6320377718179,174.30316354398,-162137.495913393,-1.18964362622935,-262979.180163586,1104.99421747265,-1520.6263120097,23285323.6706899,161429538.149235,L1_L5,6013.95727984404,3742.65455413702,2225500.94516873
G18,232109.998868951,232109.999,232109.999,129421,543,232109.921410339,2386,23383645.0161778,21.59515045657,174.297737687025,-162137.482280449,-1.1923500480043,-262175.82770362,1113.11056930817,-1521.01332301763,23289651.3521923,161459418.400511,L1_L5,6043.48908761673,3754.99074310682,2232830.07163075
G18,232114.998866234,232114.999,232114.999,132138,543,232114.921395963,2386,23387140.3468428,21.5582738575987,174.292302887262,-162137.468647506,-1.19505582530767,-261363.069834967,1114.03951163341,-1514.63234876186,23293975.4369981,161489308.596352,L1_L5,6059.49628691719,3758.87111990675,2235135.46532702
G18,232119.998863518,232119.999,232119.999,134854,543,232119.921381586,2386,23390636.1973763,21.5214079789164,174.28685913698,-162137.455014562,-1.1977609566811,-260548.840495333,1112.34859460734,-1508.26855969533,23298295.8188439,161519498.115671,L1_L5,6069.80918746069,3759.19005090854,2235324.94731782
G18,232124.998860803,232124.999,232124.999,137569,543,232124.921367208,2386,23394132.5651417,21.4845528245545,174.281406428476,-162137.441381619,-1.20046544066498,-259748.230524251,1122.76532168249,-1504.61912034806,23302644.8764884,161549616.940346,L1_L5,6121.90002395719,3785.34317897345,2250862.93748921
G18,232129.998858087,232129.999,232129.999,140285,543,232129.921352828,2386,23397629.4475011,21.4477083985573,174.275944754057,-162137.427748675,-1.20316927579894,-258929.420933837,1119.84089182482,-1504.96924601781,23306946.9061527,91461465.8357156,L5_Q,6108.24866743249,3770.77309812011,2242206.62025887
G18,232134.99885537,232134.999,232134.999,143002,543,232134.921338445,2386,23401126.841819,21.4108747049508,174.270474106032,-162137.414115732,-1.20587246062409,-258118.694704877,1124.39130790609,-1510.85762551089,23311258.4607906,91478385.2253761,L5_Q,6111.69368836752,3766.77664504399,2239832.26379707
G18,232139.998852654,232139.999,232139.999,145718,543,232139.921324061,2386,23404624.7454612,21.3740517477437,174.264994476717,-162137.400482789,-1.20857499368301,-257305.854368381,1128.24299950843,-1516.15105047089,23315573.3182662,91495317.5673121,L5_Q,6115.81811562373,3763.19202895883,2237702.58625482
G18,232144.998849938,232144.999,232144.999,148434,543,232144.921309675,2386,23408123.1557923,21.3372395309638,174.259505858436,-162137.386849845,-1.21127687351702,-256486.769294546,1127.35760576044,-1515.22191874086,23319887.2443888,91512246.2011454,L5_Q,6112.25976429769,3754.87573902563,2232761.74587336
G18,232149.998847222,232149.999,232149.999,151150,543,232149.921295288,2386,23411622.0701778,21.30043805863,174.254008243517,-162137.373216902,-1.21397809866827,-256743.447926661,2093.29250824204,-1689.02156440676,23324201.1018971,91529174.835814,L5_Q,7183.89245087563,4406.56878016192,2619942.96728641
G18,232154.998844506,232154.999,232154.999,153866,543,232154.921280899,2386,23415121.485984,21.263647334757,174.248501624298,-162137.359583959,-1.21667866767941,-255944.033745909,2101.69015787665,-1697.70097089677,23328516.9606661,91546111.0203679,L5_Q,7200.93216540542,4409.81354122367,2621870.73154317
G18,232159.99884179,232159.999,232159.999,156582,543,232159.921266509,2386,23418621.4005773,21.2268673633581,174.242985993118,-162137.345951015,-1.21937857909334,-255114.112481575,2090.24245430183,-1685.21675880634,23332832.7938183,91563047.3152539,L5_Q,7186.94039293527,4394.03819294473,2612498.34572759
G18,232164.998839074,232164.999,232164.999,159298,543,232164.921252117,2386,23422121.8113249,21.1900981484428,174.237461342328,-162137.332318072,-1.22207783145344,-253213.962247348,1112.20919833226,-1507.26782742146,23337123.7159708,161788703.670834,L1_L5,6077.31249736075,3709.03246410383,2205525.52566323
G18,232169.998836358,232169.999,232169.999,162014,543,232169.921237723,2386,23425622.7155944,21.1533396940186,174.231927664279,-162137.318685128,-1.2247764233034,-252423.872791376,1131.15528676615,-1520.34812000195,23341461.871976,91596909.7847335,L5_Q,6124.48571151355,3731.71238982428,2219000.03097127
G18,232174.998833642,232174.999,232174.999,164730,543,232174.921223328,2386,23429124.1107537,21.1165920040906,174.226384951334,-162137.305052185,-1.22747435318729,-251578.498237886,1101.97950844271,-1497.21418819702,23345736.9296086,161848444.257593,L1_L5,6052.78456627613,3681.92307058591,2189419.40294672
G18,232179.998830925,232179.999,232179.999,167447,543,232179.921208929,2386,23432625.9941709,21.0798550826676,174.220833195858,-162137.291419242,-1.23017161964905,-250784.138586455,1112.51031692571,-1507.80823923611,23350042.8013263,161878310.290808,L1_L5,6062.4241509946,3681.71952465707,2189298.4730666
G18,232184.99882821,232184.999,232184.999,170162,543,232184.921194532,2386,23436128.363217,21.0431289337279,174.215272390222,-162137.277786298,-1.23286822123508,-251723.112366262,2450.71972712353,-1058.11210005061,23354353.9331339,161908205.751173,L1_L5,7810.17162864254,4736.23937099094,2815805.51907702
G18,232189.998825494,232189.999,232189.999,172878,543,232189.921180132,2386,23439631.2152595,21.0064135612898,174.209702526807,-162137.264153355,-1.23556415648901,-250878.204854388,2429.39686737919,-1043.73939846676,23358673.4507627,161938141.523543,L1_L5,7781.94064006984,4711.3139519296,2800996.93038997
G18,232194.998822779,232194.999,232194.999,175593,543,232194.921165731,2386,23443134.5476699,20.9697089693336,174.204123597996,-162137.250520412,-1.23825942395747,-250076.598592949,2440.78093066359,-1047.92757497221,23363034.7474219,91681566.3203303,L5_Q,7838.30956506816,4737.61418619813,2816622.31870129
G18,232199.998820063,232199.999,232199.999,178309,543,232199.921151327,2386,23446638.3578174,20.9330151618653,174.198535596181,-162137.236887468,-1.24095402218537,-249857.068409778,3003.71719523546,-1219.23761822475,23367354.6404719,91698517.9843575,L5_Q,8434.87322276642,5089.98736715376,3025972.84108483
G18,232219.998809199,232219.999,232219.999,189173,543,232219.921093697,2386,23460658.3232142,20.7863478565468,174.176092706893,-162137.182355695,-1.25172569362914,-246587.036206805,3002.1623238811,-1229.88040693748,23384673.8519583,91766482.5368131,L5_Q,8464.13086955182,5073.75518898486,3016329.04535138
G18,232224.998806482,232224.999,232224.999,191890,543,232224.921079285,2386,23464164.4826262,20.7497080312779,174.170459226122,-162137.168722752,-1.25441692385906,-245767.575018402,3004.40332865266,-1241.52059430211,23388994.0258172,91783436.2619675,L5_Q,8458.69506973433,5062.02682055031,3009361.03475585
G18,232229.998803766,232229.999,232229.999,194606,543,232229.921064872,2386,23467671.1040109,20.7130790143802,174.164816626813,-162137.155089808,-1.25710747613323,-244949.954101663,3006.04203167737,-1252.3934962016,23393312.7634534,91800384.0156983,L5_Q,8453.20134688137,5050.27528631645,3002379.26098977
G18,232234.998801049,232234.999,232234.999,197323,543,232234.921050457,2386,23471178.184741,20.6764608098425,174.159164901402,-162137.141456865,-1.25979734899925,-244136.812160003,3009.50402937718,-1258.78465752128,23397635.9666701,91817348.5914787,L5_Q,8456.19283485695,5043.59948860959,2998413.06318361
G18,232239.998798332,232239.999,232239.999,200040,543,232239.92103604,2386,23474685.722192,20.6398534216296,174.153504042323,-162137.127823922,-1.26248654100663,-243324.824201739,3012.3123615808,-1264.19491676404,23401953.3001919,91834290.9943684,L5_Q,8454.01189124433,5033.83645531622,2992612.68951591
G18,232244.998795616,232244.999,232244.999,202756,543,232244.921021622,2386,23478193.7137397,20.6032568537034,174.14783404202,-162137.114190979,-1.26517505070532,-242522.001102949,3022.24222687482,-1278.51329921431,23406276.2345357,91851254.5754963,L5_Q,8466.14253290583,5032.59119548758,2991872.8608067
G18,232249.998792899,232249.999,232249.999,205473,543,232249.921007202,2386,23481702.1567586,20.5666711100456,174.142154892945,-162137.100558035,-1.26786287664405,-241702.207860316,3019.65027396841,-1281.2048830033,23410599.6024825,91868220.6707345,L5_Q,8461.28516330317,5021.23446363592,2985125.64542763
G18,232254.998790182,232254.999,232254.999,208190,543,232254.920992781,2386,23485211.0486255,20.5300961946132,174.136466587551,-162137.086925092,-1.27055001737352,-240881.094152755,3015.40603104293,-1283.25259283811,23414920.5754217,91885177.3965222,L5_Q,8452.26347383746,5007.41938254393,2976917.88558752
