svId,freqId,gpsTOW,rcvTOW,iTOW,clkBias,clkDrift,t_tx,WN,geoRange,satClockBias,rcvClockBias,relBias,biases,pseudorange,rangeDiff,troposphericDelay
G01,L1 C,232596.990279073,232596.995,232597.0,279075,479,232596.905541652,2394,25403639.669962,106064.123035211,-1415298.4291826,0.205774439244506,-1521362.75799226,23882319.6623986,-1521320.00756339,42.7504288617056
G01,L1 C,232597.990279552,232597.995,232598.0,279554,479,232597.905540938,2394,25403997.3625287,106064.122774268,-1415154.82859522,0.205878975435599,-1521219.15724847,23882821.0256515,-1521176.33687717,42.8203712950926
G01,L1 C,232598.990280031,232598.995,232599.0,280033,479,232598.905540223,2394,25404355.0599053,106064.122513324,-1415011.22800784,0.205983507260501,-1521075.55650467,23883322.4491426,-1521032.61076275,42.9457419230603
G01,L1 C,232599.99028051,232599.995,232600.0,280512,479,232599.905539509,2394,25404712.7620724,106064.12225238,-1414867.62742046,0.206088034716995,-1520931.95576087,23883824.029546,-1520888.73252644,43.2232344299555
G01,L1 C,232600.990280989,232600.995,232601.0,280991,479,232600.905538795,2394,25405070.4690105,106064.121991437,-1414724.02683308,0.206192557802861,-1520788.35501707,23884325.6490379,-1520744.81997264,43.535044433549
G01,L1 C,232601.990281468,232601.995,232602.0,281470,479,232601.905538081,2394,25405428.1807001,106064.121730493,-1414580.42624569,0.206297076515883,-1520644.75427326,23884827.1808599,-1520600.9998402,43.7544330644887
G01,L1 C,232602.990281948,232602.995,232603.0,281950,479,232602.905537368,2394,25405785.897122,106064.121469549,-1414436.52586586,0.206401590853947,-1520500.853737,23885328.77292,-1520457.12420197,43.729535023449
G01,L1 C,232603.990282427,232603.995,232604.0,282429,479,232603.905536654,2394,25406143.6182561,106064.121208606,-1414292.92527847,0.206506100814629,-1520357.25299318,23885830.2615353,-1520313.35672081,43.8962723705918
G01,L1 C,232604.990282906,232604.995,232605.0,282908,479,232604.905535939,2394,25406501.3440832,106064.120947662,-1414149.32469109,0.206610606395818,-1520213.65224936,23886331.5755087,-1520169.76857443,43.8836749277543
G01,L1 C,232605.990283385,232605.995,232606.0,283387,479,232605.905535225,2394,25406859.0745839,106064.120686719,-1414005.72410371,0.206715107595293,-1520070.05150554,23886832.9082587,-1520026.16632521,43.8851803275757
G01,L1 C,232606.990283864,232606.995,232607.0,283866,479,232606.905534511,2394,25407216.8097386,106064.120425775,-1413862.12351633,0.206819604410841,-1519926.45076171,23887334.1718359,-1519882.63790269,43.8128590143751
G01,L1 C,232607.990284343,232607.995,232608.0,284345,479,232607.905533796,2394,25407574.5495279,106064.120164831,-1413718.52292895,0.206924096840242,-1519782.85001787,23887835.408819,-1519739.14070888,43.7093089947011
G01,L1 C,232608.990284822,232608.995,232609.0,284824,479,232608.905533082,2394,25407932.2939323,106064.119903888,-1413574.92234156,0.207028584881283,-1519639.24927404,23888336.6231867,-1519595.67074568,43.578528357204
G01,L1 C,232636.990298218,232636.995,232637.0,298220,478,232636.90551306,2394,25417950.9319145,106064.112597466,-1409558.90107523,0.20995245935722,-1515623.22362516,23902565.1082967,-1515385.82361775,237.400007413235
G01,L1 C,232638.990299174,232638.995,232639.0,299176,478,232638.905511628,2394,25418666.6754885,106064.112075579,-1409272.29948538,0.21016117453166,-1515336.62172214,23903490.8283876,-1515175.84710088,160.774621261982
G01,L1 C,232643.990301563,232643.995,232644.0,301565,478,232643.905508048,2394,25420456.104286,106064.110770861,-1408556.09530322,0.210682884430883,-1514620.41675697,23906135.4994876,-1514320.60479837,299.81195860263
G01,L1 C,232644.99030204,232644.995,232645.0,302042,478,232644.905507331,2394,25420814.0018661,106064.110509917,-1408413.09430076,0.210787213015205,-1514477.41559789,23906617.0413174,-1514196.96054868,280.455049206736
G01,L1 C,232651.990305384,232651.995,232652.0,305386,478,232651.905502318,2394,25423319.3928963,106064.108683312,-1407410.5883212,0.21151738781333,-1513474.9085219,23910161.9330635,-1513157.45983282,317.448689079843
G01,L1 C,232652.990305862,232652.995,232653.0,305864,477,232652.905501602,2394,25423677.3210914,106064.108422368,-1407267.28602732,0.211621680573308,-1513331.60607137,23910637.7468942,-1513039.57419723,292.031874141889
G01,L1 C,232653.990306339,232653.995,232654.0,306341,477,232653.905500885,2394,25424035.2530255,106064.108161425,-1407124.28502485,0.211725968845165,-1513188.60491225,23911130.1925972,-1512905.06042828,283.544483962003
G01,L1 C,232654.990306816,232654.995,232655.0,306818,477,232654.905500169,2394,25424393.1886795,106064.107900481,-1406981.28402239,0.211830252626797,-1513045.60375312,23911640.2800516,-1512752.9086279,292.695125222905
G01,L1 C,232655.990307294,232655.995,232656.0,307296,477,232655.905499453,2394,25424751.1280342,106064.107639537,-1406837.98322746,0.211934531916096,-1512902.30280153,23912159.4941094,-1512591.63392484,310.668876689626
G01,L1 C,232661.990310155,232661.995,232662.0,310157,477,232661.90549515,2394,25426898.8407814,106064.106073876,-1405980.27700512,0.212560113186099,-1512044.59563911,23915160.2027697,-1511738.6380117,305.957627415657
G01,L1 C,232662.990310632,232662.995,232663.0,310634,477,232662.905494433,2394,25427256.8054948,106064.105812932,-1405837.27600266,0.212664360966298,-1511901.59447995,23915662.5095908,-1511594.29590398,307.298575974535
G01,L1 C,232667.990313017,232667.995,232668.0,313019,477,232667.905490847,2394,25429046.6818473,106064.104508214,-1405122.27099033,0.213185532171081,-1511186.58868407,23918191.6121565,-1510855.06969081,331.51899326616
G01,L1 C,232668.990313493,232668.995,232669.0,313495,477,232668.905490129,2394,25429404.6675386,106064.10424727,-1404979.56978032,0.213289752857212,-1511043.88731734,23918688.1449099,-1510716.52262869,327.364688649075
G01,L1 C,232669.99031397,232669.995,232670.0,313972,477,232669.905489412,2394,25429762.6566587,106064.103986327,-1404836.56877785,0.213393969020054,-1510900.88615815,23919190.0186166,-1510572.63804209,328.248116057832
G01,L1 C,232670.990314447,232670.995,232671.0,314449,477,232670.905488695,2394,25430120.6491877,106064.103725383,-1404693.56777539,0.213498180657282,-1510757.88499895,23919692.2903976,-1510428.35879005,329.526208897587
G01,L1 C,232671.990314923,232671.995,232672.0,314925,477,232671.905487977,2394,25430478.6451059,106064.10346444,-1404550.86656538,0.213602387766588,-1510615.18363221,23920200.4210544,-1510278.22405151,336.959580702474
G01,L1 C,232672.9903154,232672.995,232673.0,315402,476,232672.905487259,2394,25430836.6443945,106064.103203496,-1404407.86406395,0.213706590345964,-1510472.18097404,23920712.3386178,-1510124.30577675,347.875197285786
G01,L1 C,232676.990317305,232676.995,232677.0,317307,476,232676.905484388,2394,25432268.6748606,106064.102159721,-1403836.75943146,0.214123355318652,-1509901.07571454,23922722.267331,-1509546.40752961,354.668184924172
G01,L1 C,232677.990317781,232677.995,232678.0,317783,476,232677.90548367,2394,25432626.690708,106064.101898778,-1403694.05822145,0.214227535214615,-1509758.37434777,23923213.716836,-1509412.97387208,345.400475686882
G01,L1 C,232678.990318258,232678.995,232679.0,318260,476,232678.905482952,2394,25432984.7098094,106064.101637834,-1403551.05721899,0.214331710567393,-1509615.37318853,23923710.6227448,-1509274.08706461,341.286123919999
G01,L1 C,232679.990318734,232679.995,232680.0,318736,477,232679.905482234,2394,25433342.7321446,106064.101376891,-1403408.35750794,0.21443588137456,-1509472.67332071,23924212.5238832,-1509130.20826139,342.465059329057
G01,L1 C,232682.990320164,232682.995,232683.0,320166,476,232682.905480081,2394,25434416.8183617,106064.10059406,-1402979.65279404,0.214748366501163,-1509043.96813647,23925427.5695615,-1508989.24880017,54.7193363006227
G01,L1 C,232683.99032064,232683.995,232684.0,320642,476,232683.905479363,2394,25434774.8534393,106064.100333116,-1402836.95158403,0.214852519104225,-1508901.26676967,23925910.9863822,-1508863.86705702,37.399712649174
G01,L1 C,232684.990321116,232684.995,232685.0,321118,476,232684.905478645,2394,25435132.891654,106064.100072172,-1402694.25037402,0.21495666715074,-1508758.56540286,23926387.9167477,-1508744.97490632,13.5904965419322
G01,L1 C,232686.990322068,232686.995,232687.0,322070,476,232686.905477208,2394,25435848.977417,106064.099550285,-1402408.84795401,0.215164949565272,-1508473.16266924,23927440.1652962,-1508408.81212081,64.3505484363995
G01,L1 C,232687.990322544,232687.995,232688.0,322546,476,232687.90547649,2394,25436207.0249264,106064.099289342,-1402266.146744,0.215269083928873,-1508330.46130243,23927948.159562,-1508258.86536441,71.5959380154964
G01,L1 C,232688.990323019,232688.995,232689.0,323021,476,232688.90547577,2394,25436565.075495,106064.099028398,-1402123.74532645,0.215373213726989,-1508188.05972806,23928434.916494,-1508130.15900091,57.9007271509618
G01,L1 C,232689.990323495,232689.995,232690.0,323497,476,232689.905475052,2394,25436923.1291038,106064.098767454,-1401981.04411644,0.215477338957608,-1508045.35836124,23928933.0662544,-1507990.06284939,55.2955118406098
G01,L1 C,232690.990323971,232690.995,232691.0,323973,476,232690.905474334,2394,25437281.1857334,106064.098506511,-1401838.34290643,0.215581459618423,-1507902.6569944,23929427.6849284,-1507853.50080498,49.1561894216575
G01,L1 C,232691.990324446,232691.995,232692.0,324448,476,232691.905473614,2394,25437639.2453637,106064.098245567,-1401695.94148888,0.215685575707119,-1507760.25542003,23929929.2284071,-1507710.01695657,50.2384634593036
G01,L1 C,232692.990324922,232692.995,232693.0,324924,476,232692.905472896,2394,25437997.3079762,106064.097984624,-1401553.24027888,0.215789687221697,-1507617.55405319,23930428.7584099,-1507568.54956626,49.0044869252015
G01,L1 C,232693.990325398,232693.995,232694.0,325400,476,232693.905472178,2394,25438355.3735511,106064.09772368,-1401410.53906887,0.21589379415984,-1507474.85268634,23930928.5832516,-1507426.79029945,48.0623868966941
G01,L1 C,232694.990325874,232694.995,232695.0,325876,476,232694.905471459,2394,25438713.4420689,106064.097462736,-1401267.83785886,0.215997896519345,-1507332.15131949,23931429.3294648,-1507284.11260411,48.0387153853662
G01,L1 C,232695.990326349,232695.995,232696.0,326351,476,232695.90547074,2394,25439071.51351,106064.097201793,-1401125.43644131,0.216101994297899,-1507189.7497451,23931930.1722126,-1507141.3412974,48.4084476977587
G01,L1 C,232696.990326825,232696.995,232697.0,326827,476,232696.905470021,2394,25439429.5878556,106064.096940849,-1400982.7352313,0.2162060874935,-1507047.04837824,23932430.6986927,-1506998.88916296,48.159215281019
G01,L1 C,232697.990327301,232697.995,232698.0,327303,476,232697.905469303,2394,25439787.665086,106064.096679905,-1400840.03402129,0.216310176103838,-1506904.34701138,23932931.6028652,-1506856.06222078,48.2847905973904
G01,L1 C,232698.990327777,232698.995,232699.0,327779,476,232698.905468585,2394,25440145.7451818,106064.096418962,-1400697.33281129,0.2164142601267,-1506761.64564451,23933432.1755535,-1506713.56962831,48.0760161988437
G01,L1 C,232699.990328252,232699.995,232700.0,328254,475,232699.905467865,2394,25440503.8281231,106064.096158018,-1400554.92989477,0.216518339559776,-1506619.24257113,23933932.8424031,-1506570.98572009,48.2568510444835
G01,L1 C,232700.990328728,232700.995,232701.0,328730,476,232700.905467147,2394,25440861.9138914,106064.095897075,-1400412.23018373,0.216622414401067,-1506476.54270322,23934433.4012009,-1506428.51269051,48.0300127102528
G01,L1 C,232701.990329204,232701.995,232702.0,329206,476,232701.905466428,2394,25441220.0024669,106064.095636131,-1400269.52897372,0.216726484648262,-1506333.84133634,23934934.041945,-1506285.96052191,47.8808144293725
G01,L1 C,232702.990329679,232702.995,232703.0,329681,476,232702.905465709,2394,25441578.0938298,106064.095375187,-1400127.12755617,0.216830550299051,-1506191.43976191,23935434.5546743,-1506143.53915551,47.9006063947454
G01,L1 C,232703.990330155,232703.995,232704.0,330157,475,232703.90546499,2394,25441936.1879614,106064.095114244,-1399984.4248472,0.216934611351432,-1506048.73689605,23935935.0963011,-1506001.09166029,47.6452357601374
G01,L1 C,232704.99033063,232704.995,232705.0,330632,475,232704.905464271,2394,25442294.2848416,106064.0948533,-1399842.02342965,0.217038667802984,-1505906.33532162,23936435.5530501,-1505858.73179155,47.6035300693475
G01,L1 C,232705.990331105,232705.995,232706.0,331107,475,232705.905463551,2394,25442652.3844514,106064.094592356,-1399699.6220121,0.217142719651611,-1505763.93374718,23936935.7142622,-1505716.67018926,47.2635579144116
G01,L1 C,232706.99033158,232706.995,232707.0,331582,475,232706.905462832,2394,25443010.4867715,106064.094331413,-1399557.22059455,0.217246766895106,-1505621.53217273,23937436.1494427,-1505574.33732878,47.1948439490516
G01,L1 C,232707.990332056,232707.995,232708.0,332058,475,232707.905462113,2394,25443368.5917827,106064.094070469,-1399414.51938454,0.217350809531361,-1505478.83080582,23937936.6724327,-1505431.91934995,46.911455874797
G01,L1 C,232708.990332531,232708.995,232709.0,332533,475,232708.905461394,2394,25443726.6994649,106064.093809526,-1399272.11796699,0.217454847557962,-1505336.42923137,23938437.1484467,-1505289.55101814,46.8782132202759
G01,L1 C,232709.990333006,232709.995,232710.0,333008,475,232709.905460674,2394,25444084.8097991,106064.093548582,-1399129.71654944,0.217558880972811,-1505194.0276569,23938937.870788,-1505146.9390111,47.0886458042078
G01,L1 C,232710.990333482,232710.995,232711.0,333484,475,232710.905459956,2394,25444442.9227663,106064.093287638,-1398987.01533943,0.217662909773798,-1505051.32628998,23939438.5593457,-1505004.36342064,46.9628693389241
G01,L1 C,232711.990333957,232711.995,232712.0,333959,475,232711.905459236,2394,25444801.0383464,106064.093026695,-1398844.61392188,0.217766933958509,-1504908.92471551,23939939.3334792,-1504861.70486719,47.2198483210523
G01,L1 C,232712.990334432,232712.995,232713.0,334434,475,232712.905458517,2394,25445159.1565204,106064.092765751,-1398702.21250433,0.217870953524848,-1504766.52314104,23940440.0285284,-1504719.12799199,47.395149045391
G01,L1 C,232713.990334908,232713.995,232714.0,334910,475,232713.905457798,2394,25445517.2772691,106064.092504808,-1398559.51129433,0.217974968470705,-1504623.8217741,23940940.7276958,-1504576.54957334,47.2722007660195
G01,L1 C,232714.990335383,232714.995,232715.0,335385,475,232714.905457079,2394,25445875.4005726,106064.092243864,-1398417.10987678,0.21807897879367,-1504481.42019962,23941441.3537119,-1504434.04686073,47.3733388865367
G01,L1 C,232715.990335858,232715.995,232716.0,335860,475,232715.905456359,2394,25446233.5264118,106064.09198292,-1398274.70845923,0.218182984491636,-1504339.01862513,23941941.995154,-1504291.5312578,47.4873673259281
G01,L1 C,232716.990336333,232716.995,232717.0,336335,475,232716.905455639,2394,25446591.6547672,106064.091721977,-1398132.30704168,0.218286985562404,-1504196.61705064,23942442.345666,-1504149.30910122,47.3079494140111
G01,L1 C,232717.990336808,232717.995,232718.0,336810,475,232717.90545492,2394,25446949.7856196,106064.091461033,-1397989.90562413,0.21839098200376,-1504054.21547614,23942942.6753774,-1504007.11024221,47.1052339267917
G01,L1 C,232718.990337283,232718.995,232719.0,337285,475,232718.9054542,2394,25447307.9189495,106064.091200089,-1397847.50420658,0.218494973813499,-1503911.81390164,23943443.1954358,-1503864.72351375,47.0903878868558
G01,L1 C,232719.990337758,232719.995,232720.0,337760,475,232719.905453481,2394,25447666.0547376,106064.090939146,-1397705.10278903,0.218598960989421,-1503769.41232713,23943943.7674958,-1503722.28724183,47.1250853047241
G01,L1 C,232720.990338232,232720.995,232721.0,338234,475,232720.90545276,2394,25448024.1929641,106064.090678202,-1397563.00116393,0.218702943529207,-1503627.31054508,23944444.2361109,-1503579.95685318,47.3536919022445
G01,L1 C,232721.990338707,232721.995,232722.0,338709,474,232721.90545204,2394,25448382.3336103,106064.090417259,-1397420.59824742,0.218806921430868,-1503484.9074716,23944944.7432562,-1503437.5903542,47.3171174048912
G01,L1 C,232722.990339181,232722.995,232723.0,339183,475,232722.90545132,2394,25448740.4766563,106064.090156315,-1397278.49812129,0.218910894691987,-1503342.8071885,23945445.2590567,-1503295.21759959,47.5895889082458
G01,L1 C,232723.990339656,232723.995,232724.0,339658,475,232723.9054506,2394,25449098.6220831,106064.089895371,-1397136.09670374,0.219014863310559,-1503200.40561398,23945945.7544055,-1503152.8676776,47.5379363773391
G01,L1 C,232724.99034013,232724.995,232725.0,340132,475,232724.905449879,2394,25449456.7698709,106064.089634428,-1396993.99507865,0.219118827284182,-1503058.3038319,23946446.2334908,-1503010.53638012,47.7674517815467
